id,name,post_count,sample_n,rating_label,explicit_ratio,archetype,origin,main_subject,main_theme,main_technique,main_composition,top_copyrights,signature_tags,profile_line,url
1591903,luimiart,186,186,全年龄向,0.0,原创角色设计师,原创为主,女性主体,自然/风景/体型特征,单色/灰度/线稿/速写,姿势/动态,indie_virtual_youtuber|final_fantasy|final_fantasy_xiv,knit_hat winter_coat forehead winter_clothes child grey_scarf freckles braided_ponytail,原创角色设计师 · 自然/风景 · 体型特征 · 单色/灰度 · 姿势/动态,https://danbooru.donmai.us/artists/1591903
1935679,kourui,145,145,情色向,0.186,R18情色向画师,同人为主,女性主体,裸体/暴露/泳装/内衣,漫画分镜,姿势/动态,granblue_fantasy|hololive|listella,granblue_fantasy draph anila_(granblue_fantasy) sheep_horns listella isekai_rakuten narmaya_(granblue_fantasy) hololive,情色向 · R18情色向画师 · 裸体/暴露 · 泳装/内衣 · 漫画分镜 · 姿势/动态,https://danbooru.donmai.us/artists/1935679
2149030,laenjen78201,80,80,全年龄向,0.0,同人角色专精,同人为主,男性主体,战斗/动作/军事/枪械,单色/灰度/漫画分镜,肖像/半身,project_moon|limbus_company|library_of_ruina,project_moon limbus_company sinclair_(project_moon) e.g.o_(project_moon) hong_lu_(project_moon) ryoshu_(project_moon) don_quixote_(project_moon) ishmael_(project_moon),同人角色专精 · 战斗/动作 · 军事/枪械 · 单色/灰度 · 肖像/半身,https://danbooru.donmai.us/artists/2149030
641651,umberblack,262,200,全年龄向,0.0,兽耳/亚人专精,同人为主,女性主体,兽耳/亚人/军事/枪械,特效/后期/线稿/速写,表情/表演,hololive|idolmaster|idolmaster_cinderella_girls,inugami_korone cartoon_bone bone_hair_ornament inugami_korone_(1st_costume) hololive dog_girl dog_tail dog_ears,兽耳/亚人专精 · 兽耳/亚人 · 军事/枪械 · 特效/后期 · 表情/表演,https://danbooru.donmai.us/artists/641651
1868465,kujira_pyon_ka,95,95,全年龄向,0.011,同人角色专精,同人为主,男性主体,BL/腐向/角色扮演/异装,漫画分镜/像素画,表情/表演,danganronpa_(series)|danganronpa_v3:_killing_harmony|danganronpa_2:_goodbye_despair,oma_kokichi danganronpa_v3:_killing_harmony danganronpa_(series) checkered_scarf two-tone_scarf checkered_neckerchief flipped_hair checkered_clothes,同人角色专精 · BL/腐向 · 角色扮演/异装 · 漫画分镜 · 表情/表演,https://danbooru.donmai.us/artists/1868465
1395359,twc_(p-towaco),78,78,全年龄向,0.0,BL/腐向专精,同人为主,男性主体,BL/腐向/自然/风景,漫画分镜/单色/灰度,漫画/多格,yuri!!!_on_ice|sanrio|shingeki_no_bahamut,yuri!!!_on_ice katsuki_yuri viktor_nikiforov yuri_plisetsky makkachin blue-framed_eyewear mila_babicheva heart-shaped_mouth,BL/腐向专精 · BL/腐向 · 自然/风景 · 漫画分镜 · 漫画/多格,https://danbooru.donmai.us/artists/1395359
1226565,meng_xiao_jiong,66,66,全年龄向,0.0,综合向插画师,同人为主,男性主体,校园/自然/风景,,俯视/仰视,touhou|saenai_heroine_no_sodatekata|vocaloid,touhou saenai_heroine_no_sodatekata katou_megumi sawamura_spencer_eriri kirisame_marisa toyogasaki_academy_school_uniform megurigaoka_high_school_uniform gakkou_gurashi!,综合向插画师 · 校园 · 自然/风景 · 俯视/仰视 · 同人为主,https://danbooru.donmai.us/artists/1226565
727233,makkuro,60,60,全年龄向,0.0,综合向插画师,同人为主,群像/多人,军事/枪械/兽耳/亚人,单色/灰度,姿势/动态,arknights|girls'_frontline|jojo_no_kimyou_na_bouken,arknights girls'_frontline ines_(arknights) w_(arknights) jojo_no_kimyou_na_bouken zastava_m21 skadi_the_corrupting_heart_(arknights) w_(2nd_anniversary)_(arknights),综合向插画师 · 军事/枪械 · 兽耳/亚人 · 单色/灰度 · 姿势/动态,https://danbooru.donmai.us/artists/727233
1701087,altheavin,54,54,全年龄向,0.019,日常/治愈系,同人为主,群像/多人,日常/治愈/奇幻/魔法,特效/后期,姿势/动态,princess_connect!|gakuen_idolmaster|idolmaster,labyrista_(princess_connect!) princess_connect! tarot_(medium) tarot card_(medium) homare_(princess_connect!) yuuki_(princess_connect!) under-rim_eyewear,日常/治愈系 · 日常/治愈 · 奇幻/魔法 · 特效/后期 · 姿势/动态,https://danbooru.donmai.us/artists/1701087
551524,konanbo,215,200,全年龄向,0.0,场景/背景插画师,同人为主,非人物/静物,兽人/furry/自然/风景,漫画分镜,姿势/动态,pokemon|pokemon_mystery_dungeon|pokemon_super_mystery_dungeon,pokemon_(creature) no_humans animal_focus pokemon raichu pikachu pokemon_focus pichu,场景/背景插画师 · 兽人/furry · 自然/风景 · 漫画分镜 · 姿势/动态,https://danbooru.donmai.us/artists/551524
516035,viva!!,218,200,全年龄向,0.0,漫画/剧情向,同人为主,群像/多人,兽耳/亚人/日常/治愈,漫画分镜/单色/灰度,漫画/多格,touhou|mahou_shoujo_madoka_magica|mahou_shoujo_madoka_magica_(anime),touhou komeiji_satori o_o kaenbyou_rin multiple_4koma 4koma koakuma reiuji_utsuho,漫画/剧情向 · 兽耳/亚人 · 日常/治愈 · 漫画分镜 · 漫画/多格,https://danbooru.donmai.us/artists/516035
1942457,yuki_usagi_(agtd5758),67,67,轻度色气,0.075,综合向插画师,同人为主,女性主体,体型特征/泳装/内衣,单色/灰度/漫画分镜,单人立绘,umamusume|tenka_hyakken|pokemon,umamusume horse_girl horse_ears horse_tail gigantic_breasts dantsu_flame_(umamusume) tracen_school_uniform tenka_hyakken,综合向插画师 · 体型特征 · 泳装/内衣 · 单色/灰度 · 单人立绘,https://danbooru.donmai.us/artists/1942457
712308,goya_(xalbino),123,123,全年龄向,0.0,综合向插画师,同人为主,男性主体,BL/腐向/制服/职场,特效/后期,肖像/半身,fate/grand_order|fate_(series)|tales_of_(series),tales_of_vesperia hector_(fate) raven_(tales) tales_of_(series) fate/grand_order facial_hair fate_(series) stubble,综合向插画师 · BL/腐向 · 制服/职场 · 特效/后期 · 肖像/半身,https://danbooru.donmai.us/artists/712308
1474956,kanmoku-san,318,200,全年龄向,0.0,同人角色专精,同人为主,群像/多人,兽耳/亚人/和风,漫画分镜,漫画/多格,kemono_friends|kemono_friends_3|kemono_friends_v_project,kemono_friends kemono_friends_3 siberian_chipmunk_(kemono_friends) chipmunk_ears chipmunk_girl extra_ears chipmunk_tail dolphin_girl,同人角色专精 · 兽耳/亚人 · 和风 · 漫画分镜 · 漫画/多格,https://danbooru.donmai.us/artists/1474956
1497496,tama_yu,147,147,全年龄向,0.041,漫画/剧情向,同人为主,群像/多人,军事/枪械/科幻/机甲,漫画分镜/单色/灰度,漫画/多格,girls'_frontline|azur_lane|hololive,girls'_frontline 4koma nobeta little_witch_nobeta banana_(girls'_frontline) phyllis_(cat)_(little_witch_nobeta) phyllis_(little_witch_nobeta) web_address,漫画/剧情向 · 军事/枪械 · 科幻/机甲 · 漫画分镜 · 漫画/多格,https://danbooru.donmai.us/artists/1497496
2240224,soluna_(so_lu_na),68,68,轻度色气,0.015,百合专精,同人为主,群像/多人,百合/GL/恋爱/情感,单色/灰度/漫画分镜,姿势/动态,granblue_fantasy|genshin_impact|yagate_kimi_ni_naru,djeeta_(granblue_fantasy) granblue_fantasy fighter_(granblue_fantasy) yuri vira_(granblue_fantasy) koito_yuu nanami_touko yagate_kimi_ni_naru,百合专精 · 百合/GL · 恋爱/情感 · 单色/灰度 · 姿势/动态,https://danbooru.donmai.us/artists/2240224
428494,rumie,256,200,全年龄向,0.01,原创角色设计师,原创为主,男性主体,战斗/动作/军事/枪械,单色/灰度,姿势/动态,hololive|pixiv_fantasia|pixiv_fantasia_last_saga,tiona_(rumie) samya_(rumie) dragon_tail orange_capelet pixiv_fantasia multicolored_capelet multicolored_tail rleven_drosselbart,原创角色设计师 · 战斗/动作 · 军事/枪械 · 单色/灰度 · 姿势/动态,https://danbooru.donmai.us/artists/428494
2633733,rumindo,92,92,全年龄向,0.0,综合向插画师,同人为主,群像/多人,自然/风景/兽耳/亚人,单色/灰度,肖像/半身,touhou|blue_archive|umamusume,touhou portrait alice_margatroid mob_cap straight-on grey_background icon_(computing) hong_meiling,综合向插画师 · 自然/风景 · 兽耳/亚人 · 单色/灰度 · 肖像/半身,https://danbooru.donmai.us/artists/2633733
2567479,rgrt,62,62,全年龄向,0.0,原创角色设计师,原创为主,女性主体,军事/枪械/制服/职场,赛璐璐/平涂,表情/表演,,russian_empire alpha_(alpha_1918) cross_pendant sticker_(medium) fluffy_hair fluffy aiguillette blue_sash,原创角色设计师 · 军事/枪械 · 制服/职场 · 赛璐璐/平涂 · 表情/表演,https://danbooru.donmai.us/artists/2567479
2378777,devin_dickie,64,64,硬核R18,0.688,原创角色设计师,原创为主,群像/多人,裸体/暴露/体型特征,漫画分镜,设定/图解,return_of_the_b_(comic)|who_framed_roger_rabbit|the_cuckold_conundrum_(comic),queen_of_spades_symbol race_fetishism_symbol race_fetishism artist_logo spade_(shape) return_of_the_b_(comic) logo jessica_rabbit,硬核R18 · 原创角色设计师 · 裸体/暴露 · 体型特征 · 漫画分镜 · 设定/图解,https://danbooru.donmai.us/artists/2378777
2115340,diky,61,61,全年龄向,0.0,原创角色设计师,原创/同人混合,女性主体,日常/治愈/自然/风景,,俯视/仰视,sousou_no_frieren|chainsaw_man|blue_archive,multiple_cats sousou_no_frieren dandadan on_chair :s arms_on_table hair_behind_ear three-quarter_sleeves,原创角色设计师 · 日常/治愈 · 自然/风景 · 俯视/仰视 · 原创/同人混合,https://danbooru.donmai.us/artists/2115340
1512400,pikat,159,159,全年龄向,0.0,单色线稿派,原创/同人混合,非人物/静物,兽人/furry/军事/枪械,单色/灰度/线稿/速写,设定/图解,pokemon|indie_virtual_youtuber|vocaloid,pikat_(vtuber) clodsire heather_(pikat) no_humans pokemon_(creature) pokemon what large_head_wings,单色线稿派 · 兽人/furry · 军事/枪械 · 单色/灰度 · 设定/图解,https://danbooru.donmai.us/artists/1512400
1811916,saijou_yurika,73,73,全年龄向,0.0,原创角色设计师,原创为主,男性主体,BL/腐向/手足/局部,光影/氛围,肖像/半身,nijisanji|vocaloid|vspo!,ear_piercing piercing signature barbell_piercing industrial_piercing light_particles corset_piercing multiple_earrings,原创角色设计师 · BL/腐向 · 手足/局部 · 光影/氛围 · 肖像/半身,https://danbooru.donmai.us/artists/1811916
2088551,yu_yu_huadiao,85,85,全年龄向,0.0,单色线稿派,原创/同人混合,男性主体,中式/BL/腐向,单色/灰度/光影/氛围,场景插画,jinguang_budaixi|final_fantasy|final_fantasy_vii,jinguang_budaixi white_hanfu hanfu xiao_guan_(headdress) ren_piaomiao black_hanfu jian_wuji shen_gu_wen_huang,单色线稿派 · 中式 · BL/腐向 · 单色/灰度 · 场景插画,https://danbooru.donmai.us/artists/2088551
1543399,uncle_rabbit_ii,126,126,全年龄向,0.0,综合向插画师,同人为主,男性主体,体型特征/音乐/偶像,,姿势/动态,guilty_gear|guilty_gear_strive|guilty_gear_xrd,guilty_gear guilty_gear_strive guilty_gear_xrd guilty_gear_xx testament_(guilty_gear) i-no may_(guilty_gear) guilty_gear_x,综合向插画师 · 体型特征 · 音乐/偶像 · 姿势/动态 · 同人为主,https://danbooru.donmai.us/artists/1543399
2092831,zizhucan,64,64,全年龄向,0.0,综合向插画师,同人为主,女性主体,神话/宗教/校园,特效/后期,肖像/半身,blue_archive|mahou_shoujo_no_majo_saiban|honkai:_star_rail,blue_archive hoshino_(blue_archive) mahou_shoujo_no_majo_saiban professor_niyaniya_(blue_archive) halo bird_hat_ornament fluffy_hair pink_halo,综合向插画师 · 神话/宗教 · 校园 · 特效/后期 · 肖像/半身,https://danbooru.donmai.us/artists/2092831
1599170,yamakake_(tororo1293),89,89,轻度色气,0.101,综合向插画师,同人为主,群像/多人,泳装/内衣/裸体/暴露,线稿/速写/特效/后期,设定/图解,girls_und_panzer|touhou|super_sentai,girls_und_panzer sakaguchi_karina artist_logo ooarai_school_uniform maruyama_saki yamagou_ayumi utsugi_yuuki logo,综合向插画师 · 泳装/内衣 · 裸体/暴露 · 线稿/速写 · 设定/图解,https://danbooru.donmai.us/artists/1599170
2268801,sanotsuki_(mochi0101_831),123,123,全年龄向,0.0,传统手绘媒介,同人为主,男性主体,和风/音乐/偶像,特效/后期/线稿/速写,肖像/半身,a.i._voice|utau|vocaloid,adachi_rei a.i._voice meika_hime utau meika_mikoto gynoid_talk meika_hime_(gynoid_talk) meika_mikoto_(gynoid_talk),传统手绘媒介 · 和风 · 音乐/偶像 · 特效/后期 · 肖像/半身,https://danbooru.donmai.us/artists/2268801
1970720,tohou89,62,62,全年龄向,0.0,百合专精,同人为主,群像/多人,百合/GL/兽耳/亚人,线稿/速写/素描/炭笔,表情/表演,touhou,hakurei_reimu yakumo_yukari purple_tabard frilled_bow frilled_hair_tubes touhou tabard yellow_ascot,百合专精 · 百合/GL · 兽耳/亚人 · 线稿/速写 · 表情/表演,https://danbooru.donmai.us/artists/1970720
1867075,namida_a2,50,50,全年龄向,0.0,综合向插画师,同人为主,男性主体,BL/腐向/制服/职场,单色/灰度,肖像/半身,chainsaw_man|jujutsu_kaisen|sakamoto_days,gojo_satoru jujutsu_kaisen chainsaw_man denji_(chainsaw_man) geto_suguru yoshida_hirofumi hayakawa_aki grid_background,综合向插画师 · BL/腐向 · 制服/职场 · 单色/灰度 · 肖像/半身,https://danbooru.donmai.us/artists/1867075
1241885,hidepoin,61,61,全年龄向,0.0,单色线稿派,原创为主,男性主体,校园/眼镜,单色/灰度/漫画分镜,漫画/多格,,sawatari_reika emura_subaru comic greyscale monochrome school_uniform naked_dogeza glasses,单色线稿派 · 校园 · 眼镜 · 单色/灰度 · 漫画/多格,https://danbooru.donmai.us/artists/1241885
1302985,u_(lastcrime),67,67,全年龄向,0.0,BL/腐向专精,同人为主,男性主体,BL/腐向/制服/职场,单色/灰度/漫画分镜,差分/变体,jojo_no_kimyou_na_bouken|diamond_wa_kudakenai|fire_emblem,kira_yoshikage ryoma_(fire_emblem) diamond_wa_kudakenai jojo_no_kimyou_na_bouken xander_(fire_emblem) fire_emblem_fates killer_queen fire_emblem,BL/腐向专精 · BL/腐向 · 制服/职场 · 单色/灰度 · 差分/变体,https://danbooru.donmai.us/artists/1302985
1827098,dtawawa,86,86,硬核R18,0.756,R18情色向画师,原创/同人混合,女性主体,裸体/暴露/体型特征,漫画分镜/特效/后期,姿势/动态,hololive|nijisanji|indie_virtual_youtuber,mosaic_censoring penis censored virtual_youtuber hololive hetero sex vaginal,硬核R18 · R18情色向画师 · 裸体/暴露 · 体型特征 · 漫画分镜 · 姿势/动态,https://danbooru.donmai.us/artists/1827098
1574555,padoruu,289,200,轻度色气,0.15,综合向插画师,同人为主,女性主体,裸体/暴露/泳装/内衣,特效/后期/漫画分镜,姿势/动态,hololive|hololive_english|genshin_impact,sweaty_armpits hololive_english ouro_kronii hololive virtual_youtuber presenting_own_armpit armpit_focus steaming_body,综合向插画师 · 裸体/暴露 · 泳装/内衣 · 特效/后期 · 姿势/动态,https://danbooru.donmai.us/artists/1574555
2706313,tomizuki_ichino,170,170,全年龄向,0.0,奇幻/魔法题材,同人为主,群像/多人,奇幻/魔法/军事/枪械,特效/后期/单色/灰度,俯视/仰视,fire_emblem|fate_(series)|fate/grand_order,fujimaru_ritsuka_(female) fire_emblem xander_(fire_emblem) fire_emblem_fates fate/grand_order fate_(series) female_corrin_(fire_emblem) fire_emblem_heroes,奇幻/魔法题材 · 奇幻/魔法 · 军事/枪械 · 特效/后期 · 俯视/仰视,https://danbooru.donmai.us/artists/2706313
2013573,gentiano815,168,168,全年龄向,0.0,同人角色专精,同人为主,女性主体,自然/风景/兽耳/亚人,漫画分镜,表情/表演,umamusume|kfc|umamusume:_beginning_of_a_new_era,manhattan_cafe_(umamusume) umamusume horse_girl horse_ears long_hair_between_eyes ear_tag horse_tail long_bangs,同人角色专精 · 自然/风景 · 兽耳/亚人 · 漫画分镜 · 表情/表演,https://danbooru.donmai.us/artists/2013573
689399,nemu_(nora),139,139,情色向,0.374,原创角色设计师,原创为主,男性主体,裸体/暴露/体型特征,单色/灰度/线稿/速写,姿势/动态,monster_hunter_(series)|monster_hunter_x|reizoku_ichiba,monster_hunter_x bherna_(armor) reizoku_ichiba monster_hunter_(character) momone_(nemu) monster_hunter_(series) mirena baikada,情色向 · 原创角色设计师 · 裸体/暴露 · 体型特征 · 单色/灰度 · 姿势/动态,https://danbooru.donmai.us/artists/689399
1509817,deany,57,57,全年龄向,0.0,兽耳/亚人专精,同人为主,群像/多人,兽耳/亚人/手足/局部,,姿势/动态,hololive|soulworker|blue_archive,ookami_mio ookami_mio_(hoodie) stella_unibell soulworker hololive red_streaks wolf_girl virtual_youtuber,兽耳/亚人专精 · 兽耳/亚人 · 手足/局部 · 姿势/动态 · 同人为主,https://danbooru.donmai.us/artists/1509817
1177067,ayla_kazemi,60,60,全年龄向,0.0,机甲/军事题材,同人为主,男性主体,军事/枪械/科幻/机甲,漫画分镜,姿势/动态,mega_man_(series)|mega_man_battle_network_(series)|mega_man_(classic),mega_man_(series) mega_man_battle_network_(series) netnavi megaman.exe blue_helmet lan_hikari_(mega_man) mega_man_(classic) mayl_sakurai_(mega_man),机甲/军事题材 · 军事/枪械 · 科幻/机甲 · 漫画分镜 · 姿势/动态,https://danbooru.donmai.us/artists/1177067
524466,bob_(biyonbiyon),329,200,全年龄向,0.0,综合向插画师,同人为主,群像/多人,军事/枪械/和风,,俯视/仰视,kantai_collection|fate_(series)|vocaloid,kantai_collection transparent_background ship_turret rigging shouhou_(kancolle) defeat jintsuu_(kancolle) naka_(kancolle),综合向插画师 · 军事/枪械 · 和风 · 俯视/仰视 · 同人为主,https://danbooru.donmai.us/artists/524466
1310300,jamir,210,200,全年龄向,0.0,综合向插画师,同人为主,女性主体,兽人/furry/兽耳/亚人,线稿/速写,俯视/仰视,umamusume|pokemon|idolmaster,umamusume horse_girl horse_ears gakuen_idolmaster jaggy_lines rigging idolmaster pokemon,综合向插画师 · 兽人/furry · 兽耳/亚人 · 线稿/速写 · 俯视/仰视,https://danbooru.donmai.us/artists/1310300
1808409,absolum_art,151,151,全年龄向,0.02,BL/腐向专精,原创/同人混合,男性主体,BL/腐向/体型特征,单色/灰度/线稿/速写,姿势/动态,street_fighter|one_piece|blazing_strike,bara large_pectorals muscular_male pectorals muscular mature_male bare_pectorals facial_hair,BL/腐向专精 · BL/腐向 · 体型特征 · 单色/灰度 · 姿势/动态,https://danbooru.donmai.us/artists/1808409
1840855,kitagawa_suigetsu,194,194,全年龄向,0.0,原创角色设计师,原创为主,群像/多人,奇幻/魔法/和风,漫画分镜,设定/图解,touhou|blue_archive|.live,artist_logo estania lumiricca_(kitagawa_suigetsu) kitagawa_suigetsu_(character) logo alice_(kitagawa_suigetsu) fairy_wings crystal_hair_ornament,原创角色设计师 · 奇幻/魔法 · 和风 · 漫画分镜 · 设定/图解,https://danbooru.donmai.us/artists/1840855
692839,sumeshi_(ambivalince),69,69,全年龄向,0.0,同人角色专精,同人为主,群像/多人,军事/枪械/泳装/内衣,漫画分镜/单色/灰度,漫画/多格,blazblue|blazblue_remix_heart|blazblue:_chronophantasma,blazblue mai_natsume noel_vermillion blazblue_remix_heart jin_kisaragi tsubaki_yayoi ragna_the_bloodedge kajun_faycott,同人角色专精 · 军事/枪械 · 泳装/内衣 · 漫画分镜 · 漫画/多格,https://danbooru.donmai.us/artists/692839
701300,x&x&x,210,200,全年龄向,0.0,综合向插画师,同人为主,女性主体,泳装/内衣/体型特征,线稿/速写/素描/炭笔,差分/变体,touhou|kono_subarashii_sekai_ni_shukufuku_wo!|kantai_collection,touhou frog_hair_ornament yasaka_kanako kochiya_sanae snake_hair_ornament izayoi_sakuya hakurei_reimu lips,综合向插画师 · 泳装/内衣 · 体型特征 · 线稿/速写 · 差分/变体,https://danbooru.donmai.us/artists/701300
413537,hage,94,94,轻度色气,0.266,单色线稿派,同人为主,女性主体,裸体/暴露/泳装/内衣,单色/灰度/线稿/速写,姿势/动态,touhou|vocaloid|minecraft,oekaki touhou purple_theme monochrome hayakawa_misaki kobayashi_tamako kurosaki_ryoko makihara_izumi,单色线稿派 · 裸体/暴露 · 泳装/内衣 · 单色/灰度 · 姿势/动态,https://danbooru.donmai.us/artists/413537
2024190,cho_yoy,64,64,全年龄向,0.031,BL/腐向专精,同人为主,男性主体,BL/腐向/自然/风景,漫画分镜/单色/灰度,肖像/半身,fire_emblem|fire_emblem:_genealogy_of_the_holy_war|fire_emblem_heroes,seliph_(fire_emblem) fire_emblem:_genealogy_of_the_holy_war fire_emblem ares_(fire_emblem) tunic blue_tunic faux_traditional_media high_collar,BL/腐向专精 · BL/腐向 · 自然/风景 · 漫画分镜 · 肖像/半身,https://danbooru.donmai.us/artists/2024190
1810929,uka_(315302627),54,54,轻度色气,0.056,日常/治愈系,同人为主,女性主体,裸体/暴露/泳装/内衣,,姿势/动态,genshin_impact|blue_archive|snowbreak:_containment_zone,genshin_impact lumine_(genshin_impact) yae_miko noelle_(genshin_impact) rukkhadevata_(genshin_impact) snowbreak:_containment_zone white_sweater blue_archive,日常/治愈系 · 裸体/暴露 · 泳装/内衣 · 姿势/动态 · 同人为主,https://danbooru.donmai.us/artists/1810929
505433,komine,82,82,全年龄向,0.0,综合向插画师,同人为主,群像/多人,音乐/偶像/军事/枪械,,肖像/半身,vocaloid|touhou|black_rock_shooter,vocaloid megurine_luka gumi hatsune_miku kagamine_rin kagamine_len aqua_hair mr._music_(vocaloid),综合向插画师 · 音乐/偶像 · 军事/枪械 · 肖像/半身 · 同人为主,https://danbooru.donmai.us/artists/505433
1890779,shogo_(shogo70449442),155,155,全年龄向,0.0,综合向插画师,同人为主,非人物/静物,恐怖/猎奇/兽人/furry,单色/灰度,肖像/半身,splatoon_(series)|splatoon_3|pokemon,splatoon_(series) inkling tentacle_hair splatoon_3 inkling_player_character inkling_girl octoling suction_cups,综合向插画师 · 恐怖/猎奇 · 兽人/furry · 单色/灰度 · 肖像/半身,https://danbooru.donmai.us/artists/1890779
1649076,mihato_senba,129,129,全年龄向,0.008,机甲/军事题材,原创为主,男性主体,科幻/机甲/军事/枪械,特效/后期/单色/灰度,肖像/半身,final_fantasy|final_fantasy_xiv|azur_lane,sumi_elias cyberpunk cyborg prosthesis mechanical_arms mechanical_tail science_fiction mecha_musume,机甲/军事题材 · 科幻/机甲 · 军事/枪械 · 特效/后期 · 肖像/半身,https://danbooru.donmai.us/artists/1649076
2076474,gyu_chul,131,131,全年龄向,0.008,兽耳/亚人专精,同人为主,双人/CP,兽耳/亚人/神话/宗教,漫画分镜,俯视/仰视,blue_archive|goddess_of_victory:_nikke|touhou,wakamo_(blue_archive) red_halo blue_archive fox_girl fox_tail halo fox_ears sensei_(blue_archive),兽耳/亚人专精 · 兽耳/亚人 · 神话/宗教 · 漫画分镜 · 俯视/仰视,https://danbooru.donmai.us/artists/2076474
2472954,nekogami_(ffcreatyuuki),84,84,情色向,0.179,R18情色向画师,同人为主,女性主体,裸体/暴露/泳装/内衣,,姿势/动态,to_love-ru|to_love-ru_darkness|vocaloid,to_love-ru to_love-ru_darkness momo_velia_deviluke konjiki_no_yami dakimakura_(medium) kurosaki_mea momioka_risa nipples,情色向 · R18情色向画师 · 裸体/暴露 · 泳装/内衣 · 姿势/动态 · 同人为主,https://danbooru.donmai.us/artists/2472954
1236088,nicole_pmonachi,128,128,全年龄向,0.023,奇幻/魔法题材,原创/同人混合,群像/多人,军事/枪械/奇幻/魔法,,场景插画,pixiv_fantasia|pixiv_army|pixiv_fantasia_sword_regalia,pixiv_fantasia pixiv_army pixiv_fantasia_sword_regalia bertolucci_(pixiv_fantasia) seal_(animal) pixiv_fantasia_5 pixiv white_tiger,奇幻/魔法题材 · 军事/枪械 · 奇幻/魔法 · 场景插画 · 原创/同人混合,https://danbooru.donmai.us/artists/1236088
2248030,yeoun,52,52,全年龄向,0.0,综合向插画师,同人为主,女性主体,神话/宗教/手足/局部,特效/后期,俯视/仰视,stellive|blue_archive|indie_virtual_youtuber,stellive hanako_nana green_streaks virtual_youtuber peto_(hanako_nana) shirayuki_hina blue_archive aqua_streaks,综合向插画师 · 神话/宗教 · 手足/局部 · 特效/后期 · 俯视/仰视,https://danbooru.donmai.us/artists/2248030
1792078,numata_(oioioioiai),54,54,全年龄向,0.0,同人角色专精,同人为主,男性主体,BL/腐向/和风,单色/灰度,表情/表演,one_piece|one_piece_film:_red|disneyland,one_piece monkey_d._luffy nami_(one_piece) roronoa_zoro scar_on_cheek nico_robin sanji_(one_piece) straw_hat,同人角色专精 · BL/腐向 · 和风 · 单色/灰度 · 表情/表演,https://danbooru.donmai.us/artists/1792078
2338572,bochishiraita,139,139,全年龄向,0.0,综合向插画师,同人为主,男性主体,中式/和风,特效/后期/线稿/速写,肖像/半身,limbus_company|project_moon|arknights,limbus_company project_moon e.g.o_(project_moon) hong_lu_(project_moon) arknights yi_sang_(project_moon) don_quixote_(project_moon) jia_xichun_(project_moon),综合向插画师 · 中式 · 和风 · 特效/后期 · 肖像/半身,https://danbooru.donmai.us/artists/2338572
1960385,mixmomo_yah,60,60,全年龄向,0.033,同人角色专精,同人为主,双人/CP,恋爱/情感/自然/风景,单色/灰度,姿势/动态,final_fantasy|final_fantasy_vii|final_fantasy_vii_remake,cloud_strife tifa_lockhart final_fantasy_vii final_fantasy final_fantasy_vii:_ever_crisis final_fantasy_vii_remake spiked_hair jill_warrick,同人角色专精 · 恋爱/情感 · 自然/风景 · 单色/灰度 · 姿势/动态,https://danbooru.donmai.us/artists/1960385
1963323,masakin,64,64,全年龄向,0.031,综合向插画师,同人为主,女性主体,体型特征/手足/局部,,俯视/仰视,gridman_universe|ssss.gridman|gridman_universe_(movie),gridman_universe takarada_rikka gridman_universe_(movie) ssss.gridman fatter_than_canon obese weight_gain transparent_seat,综合向插画师 · 体型特征 · 手足/局部 · 俯视/仰视 · 同人为主,https://danbooru.donmai.us/artists/1963323
1753765,0roshioji3ran,154,154,全年龄向,0.0,综合向插画师,同人为主,群像/多人,兽人/furry/音乐/偶像,特效/后期/漫画分镜,漫画/多格,wuthering_waves|pokemon|pokemon_(anime),wuthering_waves rover_(wuthering_waves) male_rover_(wuthering_waves) tacet_mark_(wuthering_waves) sparkling_aura shorekeeper_(wuthering_waves) pokemon_(creature) female_rover_(wuthering_waves),综合向插画师 · 兽人/furry · 音乐/偶像 · 特效/后期 · 漫画/多格,https://danbooru.donmai.us/artists/1753765
1468335,pungter,57,57,全年龄向,0.0,兽耳/亚人专精,同人为主,男性主体,兽人/furry/体型特征,,姿势/动态,sonic_(series)|gravity_daze|gravity_daze_2,kitten_(gravity_daze) gravity_daze sonic_(series) sonic_and_the_blade_of_courage gravity_daze_2 shadow_the_hedgehog sonic_the_hedgehog yuuta_(sonic),兽耳/亚人专精 · 兽人/furry · 体型特征 · 姿势/动态 · 同人为主,https://danbooru.donmai.us/artists/1468335
2152157,medamayaki27760,70,70,全年龄向,0.0,综合向插画师,同人为主,非人物/静物,自然/风景/神话/宗教,特效/后期/厚涂/数码绘,场景插画,blue_archive|sentinel_girls|honkai_(series),blue_archive sentinel_girls halo hoshino_(blue_archive) skyline film_grain dog_(sentinel_girls) honkai_impact_3rd,综合向插画师 · 自然/风景 · 神话/宗教 · 特效/后期 · 场景插画,https://danbooru.donmai.us/artists/2152157
